"","island","cover_type","Kfs","notes","sheet","source"
"446","Kauai","forests",6.469798759,"Old","ae6562a5-5fac-4640-9ba1-0f4a81211903","Fortini_2017"
"447","Kauai","forests",1450.68512,"Old","3e59d081-9651-4423-8956-b37efeef7bb2","Fortini_2017"
"448","Kauai","forests",170.0261993,"Old","fa96dbb0-cdc5-4143-ad16-66214761ced4","Fortini_2017"
"449","Kauai","forests",5.468512235,"Old","78ea0ea0-c08d-4297-ac00-1289a8b0b564","Fortini_2017"
"450","Kauai","forests",1119.037004,"Old","3c83109f-c6a5-492b-b55d-74c5a798a583","Fortini_2017"
"451","Kauai","forests",1158.548252,"Old","f9c28312-b7e1-4a14-ae00-459e278e1fb5","Fortini_2017"
"452","Kauai","forests",369.9712185,"Old","d998816f-3fe4-4e77-88f9-38d1100312a5","Fortini_2017"
"453","Kauai","forests",594.3610167,"Old","8b797ded-9053-41ae-a78d-6f6fee1e78d0","Fortini_2017"
"454","Kauai","forests",2973.79825,"Old","23885564-5d2e-4c68-8408-2ce1892088e4","Fortini_2017"
"455","Kauai","forests",4791.501123,"Old","a7be87d2-e95e-4972-a4c1-870e76de203a","Fortini_2017"
"456","Kauai","forests",15229.46486,"Old","e3b5e431-59f6-4ca8-83bf-6bb1827b4c28","Fortini_2017"
"457","Kauai","forests",350.1435545,"Old","bc519f4e-fd59-4f03-85f9-0d4b31df118c","Fortini_2017"
"458","Kauai","forests",4173.209213,"Old","ea9a9883-17e0-48bc-9a16-a844d030f815","Fortini_2017"
"459","Kauai","forests",433.1205296,"Old","c4e0cd68-e35a-4228-83b4-c235627d71b1","Fortini_2017"
"460","Kauai","forests",6152.115266,"Old","9d7c518c-bb82-43d0-b8d9-867802977d12","Fortini_2017"
"461","Kauai","forests",1734.380759,"Old","8f705e41-e751-440c-a15b-e6715f55faa5","Fortini_2017"
"462","Kauai","forests",61.82283848,"Old","0618a82f-d131-45d5-a443-d57beac6f3d0","Fortini_2017"
"463","Hawaii","forests",344.079062,"Young","5b5f5adf-3345-45b5-ad83-e27fcc60e6e0","Fortini_2017"
"464","Hawaii","forests",3839.93799,"Young","ff8c1699-6125-4a20-9c81-e82cd9103900","Fortini_2017"
"465","Hawaii","forests",706.196289,"Young","3af1ae4c-12e9-4537-a333-2dcf19804127","Fortini_2017"
"466","Hawaii","forests",927.5282433,"Young","ac81c9dd-ba88-44e8-ab7f-c6fd95af015a","Fortini_2017"
"467","Hawaii","forests",931.6280041,"Young","07a5b6fc-c27c-4359-822f-18f21981dbd3","Fortini_2017"
"468","Hawaii","forests",1034.506371,"Young","d19a6046-d859-4a1b-9bd2-38b0639524a7","Fortini_2017"
"469","Hawaii","forests",1068.317014,"Young","554bda74-f1ac-446e-8aa0-b2f6992911ad","Fortini_2017"
"470","Hawaii","forests",860.7386015,"Young","6cb26cf2-6f2e-4ede-9797-6326202b6772","Fortini_2017"
"471","Hawaii","forests",3061.88513,"Young","42b73c67-1090-497e-839f-39107e4f541c","Fortini_2017"
"472","Hawaii","forests",905.1525127,"Young","bc8fb7c5-26d1-4bc5-b878-aac2ccbee758","Fortini_2017"
"473","Hawaii","forests",1334.785138,"Young","b93ff4f1-ddee-4548-b6de-dd9be1d881c7","Fortini_2017"
"474","Hawaii","forests",1056.691563,"Young","5902194f-0a61-4427-b048-a07c6f2010d2","Fortini_2017"
"475","Hawaii","forests",475.2357162,"Young","157675ca-1048-4dd7-b729-d546502440de","Fortini_2017"
"476","Hawaii","forests",NA,"Young","07123811-e08e-4c53-8a2c-cc683113cb2e","Fortini_2017"
"477","Hawaii","forests",564.0534726,"Young","86015ae5-0b07-4b42-827f-68118a01a820","Fortini_2017"
"478","Hawaii","forests",684.5044587,"Young","50731b24-a4aa-49df-8e22-f60cec878671","Fortini_2017"
"479","Hawaii","forests",3721.177859,"Young","772fa16e-0e10-49b0-9b5d-6c0b2431ab98","Fortini_2017"
"480","Hawaii","forests",65.94535049,"Young","2d74c83c-2662-4904-8bfb-055e390eea4f","Fortini_2017"
"481","Hawaii","forests",35.15334274,"Young","3f6ac09d-2286-4da2-bd26-926d8ee16c17","Fortini_2017"
"482","Hawaii","forests",672.8790985,"Young","e1a80561-d2fa-426b-be5c-a69eefff1bbc","Fortini_2017"
"483","Hawaii","forests",13.90740388,"Young","f7340cc9-6a81-40b9-86fc-f13c6467b030","Fortini_2017"
"484","Hawaii","forests",404.8429084,"Young","ba10e855-f6b4-4a89-a19a-5eaf136557ce","Fortini_2017"
"485","Hawaii","forests",7649.255578,"Young","d024fdfa-3ed9-4ede-8cbd-5358d3b0225e","Fortini_2017"
"486","Hawaii","forests",837.990213,"Young","8833e6f2-dccf-41e7-8485-4e5a34b22bae","Fortini_2017"
"487","Hawaii","forests",225.6528955,"Young","4757f9e5-9121-4008-b0b3-6dd2023944f9","Fortini_2017"
"488","Hawaii","forests",251.9946803,"Young","6ab084e1-44b6-40c9-843f-2909eb7619cb","Fortini_2017"
"489","Hawaii","forests",60.91904552,"Young","d5715357-fead-45df-b0c9-c42bd279728b","Fortini_2017"
"490","Hawaii","forests",143.723124,"Young","b4d7f124-9e9e-41f2-bdf8-8e96572291ea","Fortini_2017"
"491","Hawaii","forests",25.02509559,"Young","16677a89-ee73-4b4b-b357-e54e4143bd77","Fortini_2017"
"492","Hawaii","forests",126.2263093,"Young","55ee435d-675f-4681-8f12-437ad4ef1466","Fortini_2017"
"493","Hawaii","forests",597.817639,"Young","c90fe272-471d-4e4e-bd4c-abb782795fe0","Fortini_2017"
"494","Hawaii","forests",114.9542737,"Young","af0076c6-d043-4f46-b253-b4b83c01e2a1","Fortini_2017"
"495","Hawaii","forests",2136.693607,"Young","b6312882-0d54-4148-92bb-8fe1eb906c0d","Fortini_2017"
"496","Hawaii","forests",4.252771247,"Young","6b1d3f1d-1149-4196-a89b-56a1443fe5f9","Fortini_2017"
"497","Hawaii","forests",55.55093906,"Medium","de1ad43e-fd0b-4bec-8b74-bd3f938cb16d","Fortini_2017"
"498","Hawaii","forests",185.3035976,"Medium","c48d2644-f438-4d0d-9b42-881284b58f2a","Fortini_2017"
"499","Hawaii","forests",37.43602527,"Medium","22405ea8-c771-4cb9-897a-6d3b362553bb","Fortini_2017"
"500","Hawaii","forests",52.8144594,"Medium","bbd67904-4b70-4595-82fa-5fbebb607547","Fortini_2017"
"501","Hawaii","forests",40.91823538,"Medium","1ded1560-121d-4900-b07f-94a7328b15b5","Fortini_2017"
"502","Hawaii","forests",62.79732093,"Medium","1fb1a12d-6a95-4714-815f-ded455a679e9","Fortini_2017"
"503","Hawaii","forests",44.72541268,"Medium","553ea6a3-3f2a-4fdf-a0a5-6dce246fab41","Fortini_2017"
"504","Hawaii","forests",57.30328077,"Medium","e639d7f0-bbbc-46f5-bb22-4e158e366307","Fortini_2017"
"505","Hawaii","forests",0.160201579,"Medium","40490514-ff3a-4944-89da-4120e35a8fae","Fortini_2017"
"506","Hawaii","forests",44.95380763,"Medium","e80f1789-0486-4488-8305-7fad33f35f85","Fortini_2017"
"507","Hawaii","forests",0.239425196,"Medium","eeedc208-cde9-4191-9ccb-edfb23c2a065","Fortini_2017"
"508","Hawaii","forests",26.98986471,"Medium","215a26e4-32ac-41fb-98b4-26853a6fbaa8","Fortini_2017"
"509","Hawaii","forests",0.468706013,"Medium","097a93b0-3f1a-4abc-b56f-35dbbcecc3ab","Fortini_2017"
"510","Hawaii","forests",0.140951016,"Medium","22f1bd8c-56fc-48cd-b05d-08283c2d1ff4","Fortini_2017"
"511","Hawaii","forests",11.54816649,"Medium","cf7cc798-e742-4a99-b04f-fc357c64aef3","Fortini_2017"
"512","Hawaii","forests",69.14544584,"Medium","854d3af6-0c78-41b7-aeff-6b7e7a6dafb7","Fortini_2017"
"513","Hawaii","forests",12.34784356,"Medium","f763d776-6c68-4439-809a-91682412c15c","Fortini_2017"
"514","Hawaii","forests",159.6507264,"Young","f894e504-e2ad-4b92-acd2-7fd7880791ec","Fortini_2017"
"515","Hawaii","forests",17.6490425,"Young","25087ba1-8da9-4663-8557-7a1980a334e0","Fortini_2017"
"516","Hawaii","forests",511.3590974,"Young","4ef92046-0d1e-4af9-b520-f5ce9186ef59","Fortini_2017"
"517","Hawaii","forests",70.50734661,"Young","bd0e874e-d487-43f3-a9f3-ab35de157ff1","Fortini_2017"
"518","Hawaii","forests",35.02905847,"Young","caf62c18-2e11-452e-a163-5f49bec56bc1","Fortini_2017"
"519","Hawaii","forests",1552.566244,"Young","f7a1904c-e209-4f72-96ce-9f0dc5f37147","Fortini_2017"
"520","Hawaii","forests",880.6782998,"Young","9942af39-ce17-4eaa-b0fb-286e62826116","Fortini_2017"
"521","Hawaii","forests",820.2937091,"Young","e00d5ef0-d132-4744-b790-b07fc972ad5b","Fortini_2017"
"522","Hawaii","forests",257.6195897,"Young","44113f11-c506-4919-9be6-f78057a459bb","Fortini_2017"
"523","Hawaii","forests",46.4624721,"Young","f12e45b1-97ca-47a8-9ce6-0525515702f4","Fortini_2017"
"524","Hawaii","forests",380.9503186,"Young","553f5ee5-004a-4533-b9fa-b842af858356","Fortini_2017"
"525","Hawaii","forests",57.672902,"Young","bfd9c4f8-d776-4dc0-9770-db625f81cbb0","Fortini_2017"
"526","Hawaii","forests",3513.651829,"Young","9d2f98b0-0e5c-4bed-b22f-d4b4a2392ee4","Fortini_2017"
"527","Hawaii","forests",3686.067645,"Young","24936419-1d88-4bf5-b033-51ea6262b677","Fortini_2017"
"528","Hawaii","forests",3288.309966,"Young","60447a10-7141-4230-aee0-94b80357f872","Fortini_2017"
"529","Hawaii","forests",178.1362862,"Young","25cbf8c3-64e1-4008-aaa3-5bed889240c8","Fortini_2017"
"530","Hawaii","forests",215.6555339,"Young","d7f711f7-59c5-482c-96c1-4b72b6a32e88","Fortini_2017"
"531","Hawaii","forests",272.6239243,"Young","a1b67771-a9f8-4fe2-81b3-713efb0fbb46","Fortini_2017"
"532","Hawaii","forests",751.8475177,"Young","389f2055-8000-4e58-a844-c76e6e037f0f","Fortini_2017"
"533","Hawaii","forests",7.840181325,"Young","30dbbc76-60ca-4306-990c-9514216a5ae0","Fortini_2017"
"534","Hawaii","forests",200.8607688,"Young","cb5b5db3-536e-48d7-8b62-09264647e842","Fortini_2017"
"535","Hawaii","forests",2589.589083,"Young","6be235db-dde6-4daf-9db0-7fcfc7a91280","Fortini_2017"
"536","Hawaii","forests",1444.659359,"Young","a2b7958c-f419-417c-8a10-b4f9ec53a56b","Fortini_2017"
"537","Hawaii","forests",526.5088899,"Young","0138d9e8-8528-4d57-863a-dfb4d05127be","Fortini_2017"
"538","Hawaii","forests",697.0633812,"Young","5936f824-aa84-4b36-8b91-d7188b028538","Fortini_2017"
"539","Hawaii","forests",68.50235074,"Young","e43b4aeb-f4f5-4964-84fa-47a36c37a4e8","Fortini_2017"
"540","Hawaii","forests",644.401387,"Young","e9780e90-d3db-45f6-bfa0-a1354bb4b9df","Fortini_2017"
"541","Hawaii","forests",443.6897837,"Young","bd007a6f-da2f-4575-87d0-d990908a933c","Fortini_2017"
"542","Hawaii","forests",900.4384688,"Young","2439d8df-4e27-4fed-b44f-9ae631f58284","Fortini_2017"
"543","Hawaii","forests",145.0083345,"Young","c78248ef-0ba8-4aec-bd05-f1c4c5c1b769","Fortini_2017"
"544","Hawaii","forests",127.6437772,"Young","bed559a1-82e6-4d4e-a9c4-d9ae459eff69","Fortini_2017"
"545","Hawaii","forests",188.0591035,"Young","6f53a0eb-740b-4084-bb36-60d3f71b1307","Fortini_2017"
"546","Hawaii","forests",520.9603867,"Young","d7cb5f59-5c98-4930-af0d-eb06aab8c22f","Fortini_2017"
"547","Hawaii","forests",235.2521702,"Young","033d50fd-f672-42bb-9745-4bfb4dedcd23","Fortini_2017"
"548","Hawaii","forests",47.49145962,"Medium","f823a1fb-265b-4038-bfc3-103a34f694fc","Fortini_2017"
"549","Hawaii","forests",68.30192233,"Medium","4ad02c90-8468-4bfe-ab27-cfb5f19757b8","Fortini_2017"
"550","Hawaii","forests",0.708888358,"Medium","e31b14ad-73bf-4ea3-b10a-6b4c01b6402f","Fortini_2017"
"551","Hawaii","forests",794.4904779,"Medium","e4c0265e-dc1b-4388-9f63-788fb7be1859","Fortini_2017"
"552","Hawaii","forests",248.0401232,"Medium","5ebe328f-188c-4d6d-af65-f5ce0e3b3637","Fortini_2017"
"553","Hawaii","forests",1.571847115,"Medium","004c78ea-abcd-47a5-a530-1258d31083f2","Fortini_2017"
"554","Hawaii","forests",166.0327369,"Medium","49a8b9e7-70ba-4b1e-8d02-56a78cdf86a6","Fortini_2017"
"555","Hawaii","forests",49.3721059,"Medium","5b51bfe8-0746-4ecb-b53c-7c8c1448dc50","Fortini_2017"
"556","Hawaii","forests",863.6968899,"Medium","0b31514a-a5bb-437a-9dc4-52379e66d64a","Fortini_2017"
"557","Hawaii","forests",0.140037228,"Medium","45900a4b-f81f-4a02-970d-09e51d0d00df","Fortini_2017"
"558","Hawaii","forests",170.270619,"Medium","d083ec6d-9046-47f9-bd46-2ab874ba78e2","Fortini_2017"
"559","Hawaii","forests",2.121766062,"Medium","cff16ed0-464a-4412-bc2e-669e90307d93","Fortini_2017"
"560","Hawaii","forests",277.997069,"Medium","1b0106ff-9d14-4fbe-8e52-fd17d286e701","Fortini_2017"
"561","Hawaii","forests",297.8262469,"Medium","8ff89944-8216-4e2c-bde7-1ad8f55a5d8c","Fortini_2017"
"562","Hawaii","forests",71.96158488,"Medium","1acc964a-c908-4701-a5e2-d8b17543051e","Fortini_2017"
"563","Hawaii","forests",28.45595145,"Medium","6051a093-9376-480f-8b55-1410f5c870e8","Fortini_2017"
"564","Hawaii","forests",635.2597964,"Medium","90c55de9-71bf-44ee-b781-d420057eb1d9","Fortini_2017"
"565","Hawaii","forests",8658.042897,"Young","ee793be6-cd79-4394-a1b6-630b829e0ffc","Fortini_2017"
"566","Hawaii","forests",76.65015979,"Young","026017a9-2151-4ecf-99db-a970db0f078d","Fortini_2017"
"567","Hawaii","forests",24.64888023,"Young","e21ca488-e495-405b-8240-30ca70cc7c1c","Fortini_2017"
"568","Hawaii","forests",1.367045697,"Young","47c5ba60-3dab-4c8e-81fe-a05a48e842a2","Fortini_2017"
"569","Hawaii","forests",296.4127318,"Young","5c5034e0-60c0-436d-a317-e23800f99281","Fortini_2017"
"570","Hawaii","forests",6.954415894,"Young","b7a47855-6729-4dbb-a90e-1d59c7e601e7","Fortini_2017"
"571","Hawaii","forests",41.18002116,"Young","3b1aafe4-e579-4c3e-adbc-847c248364a8","Fortini_2017"
"572","Hawaii","forests",471.6072454,"Young","6dc47774-52e3-48c7-a8a0-c5442128b894","Fortini_2017"
"573","Hawaii","forests",37.61187286,"Young","37fb86e5-0492-4df2-a32d-a24b256ac6f4","Fortini_2017"
"574","Hawaii","forests",293.4079945,"Young","580b1185-8daa-4a15-b4cf-b60a92e353fb","Fortini_2017"
"575","Hawaii","forests",247.1679555,"Young","55226e64-8858-484a-8aaf-75e855592661","Fortini_2017"
"576","Hawaii","forests",226.0799459,"Young","b6d403cd-e233-4019-9592-668771457f11","Fortini_2017"
"577","Hawaii","forests",5536.751363,"Young","d3d29e6e-31ec-4d1d-a775-a73be7848218","Fortini_2017"
"578","Hawaii","forests",28.06952429,"Young","6b598e88-bfce-43d3-afd8-a5ee2fd171b5","Fortini_2017"
"579","Hawaii","forests",232.7318614,"Young","c3719e49-1383-44f3-8cf7-d251a7d591c6","Fortini_2017"
"580","Hawaii","forests",932.2340188,"Young","63ba59f2-426b-4063-ab13-caebf866cbdc","Fortini_2017"
"581","Hawaii","forests",575.6155165,"Young","810b44be-9787-401b-ad35-66e6fffadd01","Fortini_2017"
"582","Hawaii","forests",22.58457878,"Young","cbba01e8-6195-4a9f-8d70-d1d442317e51","Fortini_2017"
"583","Hawaii","forests",219.53109,"Young","61690820-758a-4eeb-8a10-4475b186b8b9","Fortini_2017"
"584","Hawaii","forests",3.315914552,"Young","61687fdc-35dc-42b3-954f-7ac155d687b4","Fortini_2017"
"585","Hawaii","forests",4.59383202,"Young","3e490d3f-3217-4556-ae50-339cc2ca3374","Fortini_2017"
"586","Hawaii","forests",1369.035145,"Young","601f62dd-bd75-4a83-9fbd-f8d0553e7b26","Fortini_2017"
"587","Hawaii","forests",781.8079184,"Young","3b8b985d-c153-4b4a-ad9f-e17637deb94d","Fortini_2017"
"588","Hawaii","forests",44.66353294,"Young","50be4c84-32af-4b0e-9c12-2b10f54c607b","Fortini_2017"
"589","Hawaii","forests",2268.951661,"Young","6cf24d10-c109-4868-8034-21588260d2cf","Fortini_2017"
"590","Hawaii","forests",75.72238674,"Young","c6cf4976-da67-4906-a287-bbe3e9a32366","Fortini_2017"
"591","Hawaii","forests",19.3164903,"Young","039ad876-7a95-4d12-90e6-f27179d6fd91","Fortini_2017"
"592","Hawaii","forests",1235.142138,"Young","6eeb49cb-e26f-4c57-afd9-de4420fa14d5","Fortini_2017"
"593","Hawaii","forests",1988.305314,"Young","119dc2b0-e6e0-4f0a-902b-2040248ece5c","Fortini_2017"
"594","Hawaii","forests",466.5327929,"Young","b64e257d-a8b0-4e2e-a4c3-d4eef24f4113","Fortini_2017"
"595","Hawaii","forests",344.2278796,"Young","03ae1c17-a8a5-46a2-b004-e41128c625ad","Fortini_2017"
"596","Hawaii","forests",1034.311037,"Young","6e41fd68-bbf7-489e-a029-4f303379cc16","Fortini_2017"
"597","Hawaii","forests",111.1929694,"Young","7bc22de5-4bc7-45f7-b6e1-9431c26196fb","Fortini_2017"
"598","Hawaii","forests",2297.228898,"Young","b2844d6e-f968-4d7c-8167-05c2e0389ce7","Fortini_2017"
"599","Hawaii","forests",197.8212923,"Medium","56464a24-6df7-478c-acd5-03a188d85266","Fortini_2017"
"600","Hawaii","forests",183.8807785,"Medium","c0e0aceb-acb6-45ad-91f2-cd2ccc9926ff","Fortini_2017"
"601","Hawaii","forests",120.4496813,"Medium","7913082f-ee8d-4faf-adf5-03fa776248a1","Fortini_2017"
"602","Hawaii","forests",216.0530955,"Medium","f5cfc4ca-d75e-4c67-b7e3-e5d3974dd68c","Fortini_2017"
"603","Hawaii","forests",113.9067517,"Medium","98d3b132-cf29-4b65-85c2-fa8ed601951a","Fortini_2017"
"604","Hawaii","forests",540.1314905,"Medium","f8759d19-79c3-4c7b-8427-597be11d472f","Fortini_2017"
"605","Hawaii","forests",300.7767119,"Medium","31c277b1-492e-4aed-954e-116cf1222f96","Fortini_2017"
"606","Hawaii","forests",0.336306968,"Medium","f943b0ae-46ed-40f1-8c18-44c4d7b4a3a8","Fortini_2017"
"607","Hawaii","forests",1973.847362,"Medium","567c3a1d-15f5-415f-9a6d-00099b1cb3d3","Fortini_2017"
"608","Hawaii","forests",228.8687702,"Medium","574c7a5d-6451-4497-be09-c90a609a9d35","Fortini_2017"
"609","Hawaii","forests",377.3941085,"Medium","8def2eb5-bed6-45dd-88bc-027e124ef3b3","Fortini_2017"
"610","Hawaii","forests",206.1052629,"Medium","2055410d-5453-482b-b683-efb710c4d32d","Fortini_2017"
"611","Hawaii","forests",534.0668061,"Medium","31f2f8a2-65e9-40be-b897-b96cdf75ca94","Fortini_2017"
"612","Hawaii","forests",148.1515531,"Medium","5fb51e94-ae11-4dba-babb-35e8698d45ec","Fortini_2017"
"613","Hawaii","forests",546.5128108,"Medium","d47f6e0e-f06f-41b9-ba9c-e5ef46a52125","Fortini_2017"
"614","Hawaii","forests",148.5686587,"Medium","e057f33c-b453-4975-a224-fce4156a33ab","Fortini_2017"
"615","Hawaii","forests",465.9614169,"Medium","0f89901f-5ebd-42eb-bebb-f1df101c4e71","Fortini_2017"
"616","Hawaii","forests",113.1345,"Young","9e583f7f-4308-484d-a302-e1334a9debd6","Fortini_2017"
"617","Hawaii","forests",1307.699941,"Young","1ec507ec-e752-44ed-8d3c-e5e364f94cc2","Fortini_2017"
"618","Hawaii","forests",1258.401092,"Young","79ef0cc0-1166-444e-b727-f345fd6f5070","Fortini_2017"
"619","Hawaii","forests",677.9626453,"Young","86b904df-11aa-481a-9d36-2038ce95ce73","Fortini_2017"
"620","Hawaii","forests",2.729611384,"Young","8de653e6-f489-4e86-8c8f-97197b183255","Fortini_2017"
"621","Hawaii","forests",595.9840293,"Young","ab404c6b-8d39-4fe6-b29c-976d53038f87","Fortini_2017"
"622","Hawaii","forests",160.514796,"Young","a8c2eaf2-8a04-4999-8b62-d8bf4753f4dd","Fortini_2017"
"623","Hawaii","forests",738.0183419,"Young","f0037c78-438e-4960-9c3e-5b888d44e8dc","Fortini_2017"
"624","Hawaii","forests",356.2650036,"Young","eeaddf43-5ee0-4260-abe0-52562ae3d4b0","Fortini_2017"
"625","Hawaii","forests",1733.790052,"Young","76f1d0f9-7285-4d8a-a435-1233ee6fceff","Fortini_2017"
"626","Hawaii","forests",604.3377681,"Young","74d7ee00-bf29-48fb-962f-8a91da639196","Fortini_2017"
"627","Hawaii","forests",754.5057571,"Young","fd5976f4-9b15-484b-b0b7-4b161cea0317","Fortini_2017"
"628","Hawaii","forests",245.5363656,"Young","71ca50ee-8040-42ec-9256-ef13fc5245ed","Fortini_2017"
"629","Hawaii","forests",324.1183653,"Young","782e6e74-66e5-47dc-94aa-b44f64a2ce3b","Fortini_2017"
"630","Hawaii","forests",131.364779,"Young","9e0c8f5e-672c-4d52-aca4-ccc0c0bdb2c6","Fortini_2017"
"631","Hawaii","forests",110.3101311,"Young","d765d32f-5997-4294-b6d2-d5c88d221952","Fortini_2017"
"632","Hawaii","forests",141.2886676,"Young","ea7e438f-7894-4429-b362-6464d429191c","Fortini_2017"
"633","Hawaii","forests",61.11513385,"Young","aa76c315-297f-4a60-8e2c-69180ef33b77","Fortini_2017"
"634","Hawaii","forests",100.745147,"Young","4074c4e0-f87d-4e6c-8d78-26d782cff6ba","Fortini_2017"
"635","Hawaii","forests",112.4025804,"Young","9bcaea87-0c2e-4c39-817c-152539bf1f77","Fortini_2017"
"636","Hawaii","forests",380.4854794,"Young","d6970cb3-96be-45af-83f2-3a9f5732363d","Fortini_2017"
"637","Hawaii","forests",67.6603076,"Young","3607a587-ebb7-481f-b74e-c9007bcb33ae","Fortini_2017"
"638","Hawaii","forests",775.2952202,"Young","dc4c882d-2daa-4bc8-b225-16d6c1c84040","Fortini_2017"
"639","Hawaii","forests",181.0447036,"Young","613115ce-edb7-43ff-a8f7-08ac44639067","Fortini_2017"
"640","Hawaii","forests",239.8702443,"Young","8c40acd8-946e-4195-a4aa-a01cf7fa2d61","Fortini_2017"
"641","Hawaii","forests",7.565184877,"Young","98e3f476-f0fc-405c-a538-b98c898aff0e","Fortini_2017"
"642","Hawaii","forests",118.3254852,"Young","aa29e3ab-8d60-406c-bc35-3ecb7296ea68","Fortini_2017"
"643","Hawaii","forests",3279.26436,"Young","52f3bf93-3eb3-4088-9cd4-f54652c24bba","Fortini_2017"
"644","Hawaii","forests",36.26495191,"Young","a3c09b85-248d-48e3-bc13-1bd84e4a2f4b","Fortini_2017"
"645","Hawaii","forests",15.44108491,"Young","ed0d5c01-e398-4ae1-9de0-7430be9cfb5e","Fortini_2017"
"646","Hawaii","forests",59.04590124,"Young","203a066d-f14e-4a00-8920-215226200bb3","Fortini_2017"
"647","Hawaii","forests",8.941443135,"Young","c87bf621-6603-4cec-8364-8f69f89594fd","Fortini_2017"
"648","Hawaii","forests",28.88231725,"Young","8ac59460-d5a7-4715-9ba6-12d49c81f911","Fortini_2017"
"649","Hawaii","forests",330.5566877,"Young","173f256c-6f21-4e14-9a5d-781ebb2efc76","Fortini_2017"
"650","Hawaii","forests",709.929248,"Medium","907e09b9-b8c3-44fd-b7dc-587e118cb84b","Fortini_2017"
"651","Hawaii","forests",2.530919744,"Medium","34fb25f3-fc10-4b23-91b2-0d91687d6fd9","Fortini_2017"
"652","Hawaii","forests",0.889636558,"Medium","c503397c-61a9-46e0-a451-017f6c74ec32","Fortini_2017"
"653","Hawaii","forests",7719.716203,"Medium","a123eb77-be80-4fa7-83d3-60ce6aa79386","Fortini_2017"
"654","Hawaii","forests",2300.150977,"Medium","24168105-e72a-4d8f-b3d7-d4f7b827f7c5","Fortini_2017"
"655","Hawaii","forests",122.2207106,"Medium","5bb6da9a-4147-430e-b6fa-8e2865f047c4","Fortini_2017"
"656","Hawaii","forests",1.38935237,"Medium","9131c0d9-56b4-405b-ba21-91804be3dd03","Fortini_2017"
"657","Hawaii","forests",0,"Medium","cc8c734c-84f2-494d-bb6c-f7023084e7f4","Fortini_2017"
"658","Hawaii","forests",0.471162762,"Medium","fe5cdcee-0cd6-4abd-b6c9-0bade7b44396","Fortini_2017"
"659","Hawaii","forests",92.52331525,"Medium","28758e69-8883-4891-8b36-bcaca7703bde","Fortini_2017"
"660","Hawaii","forests",2.111508922,"Medium","701e0c6a-6bdf-4f7d-bc8d-f5c737f05492","Fortini_2017"
"661","Hawaii","forests",2.92621399,"Medium","eeddd441-b75a-48e4-a8e9-6ffdab651c48","Fortini_2017"
"662","Hawaii","forests",460.5430806,"Medium","51a8e553-8d35-4041-9b80-17daf64fda49","Fortini_2017"
"663","Hawaii","forests",441.9488199,"Medium","8a29e608-47b0-4a5f-8de6-ae4de79e647b","Fortini_2017"
"664","Hawaii","forests",0.364441774,"Medium","1a0110ce-1d2f-4a16-9e0e-5279714d0ff2","Fortini_2017"
"665","Hawaii","forests",550.7618454,"Medium","6732f5b3-8dd4-41ec-a5bb-2a14a93b3a65","Fortini_2017"
"666","Hawaii","forests",83.79188899,"Medium","9df7baaa-0a91-411f-a037-5224e703ec9c","Fortini_2017"
